epoch,time
0,5.350212097167969
1,0.629857063293457
2,0.6084887981414795
3,0.6168704032897949
4,0.5815110206604004
5,0.5773472785949707
6,0.6226511001586914
7,0.7083268165588379
8,0.5918104648590088
9,0.5312554836273193
10,0.525233268737793
11,0.5678577423095703
12,0.5439157485961914
13,0.5277843475341797
14,0.5699927806854248
15,0.5933623313903809
16,0.5842800140380859
17,0.6165170669555664
18,0.5846798419952393
19,0.6294503211975098
20,0.6384038925170898
21,0.6678519248962402
22,0.5788881778717041
23,0.5237174034118652
24,0.5396552085876465
25,0.5580177307128906
26,0.5283756256103516
27,0.5144715309143066
28,0.5206739902496338
29,0.5320909023284912
30,0.5240106582641602
31,0.5278761386871338
32,0.585517168045044
33,0.5660800933837891
34,0.5719594955444336
35,0.5905320644378662
36,0.5707352161407471
37,0.5567288398742676
38,0.5763957500457764
39,0.5598766803741455
40,0.6349461078643799
41,0.5298497676849365
42,0.523237943649292
43,0.5251672267913818
44,0.5494120121002197
45,0.5629112720489502
46,0.524085283279419
47,0.513451099395752
48,0.5358452796936035
49,0.5404043197631836
50,0.5700960159301758
51,0.5623183250427246
52,0.586247444152832
53,0.6171188354492188
54,0.5928816795349121
55,0.6556174755096436
56,0.5620570182800293
57,0.5618202686309814
58,0.6232905387878418
59,0.5282139778137207
60,0.5263609886169434
61,0.5170834064483643
62,0.523996114730835
63,0.5279455184936523
64,0.5384781360626221
65,0.5159950256347656
66,0.5202457904815674
67,0.518606424331665
68,0.5875289440155029
69,0.5733494758605957
70,0.5538349151611328
71,0.5571587085723877
72,0.5561301708221436
73,0.5537075996398926
74,0.5600605010986328
75,0.6003656387329102
76,0.5657792091369629
77,0.5572364330291748
78,0.5265169143676758
79,0.533134937286377
80,0.5215344429016113
81,0.5159924030303955
82,0.5141735076904297
83,0.5216367244720459
84,0.5144073963165283
85,0.5154473781585693
86,0.5658559799194336
87,0.5675342082977295
88,0.5544953346252441
89,0.5638725757598877
90,0.5552074909210205
91,0.5502305030822754
92,0.5940346717834473
93,0.5980830192565918
94,0.5609164237976074
95,0.578399658203125
96,0.5154335498809814
97,0.5265841484069824
98,0.5369939804077148
99,0.5353884696960449
100,0.5477602481842041
101,0.5585670471191406
102,0.5410177707672119
103,0.5356135368347168
104,0.543759822845459
105,0.5905277729034424
106,0.5739176273345947
107,0.6000895500183105
108,0.6196069717407227
109,0.6228711605072021
110,0.5832309722900391
111,0.5899569988250732
112,0.5744729042053223
113,0.5673031806945801
114,0.5586452484130859
115,0.5334591865539551
116,0.5434236526489258
117,0.5336251258850098
118,0.5256009101867676
119,0.5440542697906494
120,0.5303812026977539
121,0.5688779354095459
122,0.5567796230316162
123,0.5976347923278809
124,0.5742032527923584
125,0.5820789337158203
126,0.5667541027069092
127,0.6154191493988037
128,0.5831639766693115
129,0.583665132522583
130,0.5931828022003174
131,0.5780682563781738
132,0.5344610214233398
133,0.5419609546661377
134,0.5312149524688721
135,0.535132884979248
136,0.534313440322876
137,0.5370557308197021
138,0.5372235774993896
139,0.5647475719451904
140,0.5570485591888428
141,0.5957019329071045
142,0.5798962116241455
143,0.5861995220184326
144,0.5784692764282227
145,0.6036293506622314
146,0.5922198295593262
147,0.581334114074707
148,0.601820707321167
149,0.5689480304718018
150,0.5747582912445068
151,0.544119119644165
152,0.5519018173217773
153,0.5465686321258545
154,0.5500776767730713
155,0.5337977409362793
156,0.5690321922302246
157,0.5355329513549805
158,0.5899825096130371
159,0.5822381973266602
160,0.5888493061065674
161,0.6155126094818115
162,0.5899488925933838
163,0.5877859592437744
164,0.5890407562255859
165,0.6260178089141846
166,0.5987982749938965
167,0.5447380542755127
168,0.5462944507598877
169,0.5355350971221924
170,0.5380275249481201
171,0.5692834854125977
172,0.5301144123077393
173,0.5406875610351562
174,0.5404026508331299
175,0.5326554775238037
176,0.6253526210784912
177,0.5997531414031982
