epoch;categorical_accuracy;loss;val_categorical_accuracy;val_loss
0;0.5133333206176758;1.27916419506073;0.273333340883255;1.5494117736816406
1;0.7116666436195374;0.8249104619026184;0.6200000047683716;1.4932403564453125
2;0.8133333325386047;0.5978938341140747;0.4533333480358124;1.4019001722335815
3;0.8533333539962769;0.46258309483528137;0.6666666865348816;1.3611680269241333
4;0.8433333039283752;0.42738020420074463;0.2933333218097687;1.491086483001709
5;0.8799999952316284;0.40550336241722107;0.2133333384990692;1.6356521844863892
6;0.9133333563804626;0.3082064092159271;0.6266666650772095;1.21711003780365
7;0.925000011920929;0.23506246507167816;0.54666668176651;1.1829960346221924
8;0.9283333420753479;0.2125547081232071;0.5133333206176758;1.5627914667129517
9;0.9283333420753479;0.21989329159259796;0.20666666328907013;1.5768979787826538
10;0.949999988079071;0.1742325723171234;0.2866666615009308;1.6222152709960938
11;0.9599999785423279;0.12100408226251602;0.8333333134651184;0.6748633980751038
12;0.9666666388511658;0.11939478665590286;0.653333306312561;0.9714842438697815
13;0.9516666531562805;0.1508762687444687;0.753333330154419;0.9107157588005066
14;0.9483333230018616;0.16346129775047302;0.4000000059604645;1.5015413761138916
15;0.9566666483879089;0.15284281969070435;0.6666666865348816;0.8374528288841248
16;0.9666666388511658;0.1257762461900711;0.35333332419395447;1.5391429662704468
17;0.9683333039283752;0.10885605216026306;0.2666666805744171;2.5621588230133057
18;0.9850000143051147;0.06601084023714066;0.653333306312561;1.0033377408981323
19;0.9850000143051147;0.06261245906352997;0.8066666722297668;0.5238475799560547
20;0.9816666841506958;0.0785050317645073;0.5333333611488342;1.8946086168289185
21;0.9850000143051147;0.04684698209166527;0.7400000095367432;0.60551917552948
22;0.9816666841506958;0.047319523990154266;0.7799999713897705;0.5591470003128052
23;0.9850000143051147;0.06640380620956421;0.6466666460037231;1.0096321105957031
24;0.9766666889190674;0.07107532769441605;0.6066666841506958;1.4112468957901
25;0.9766666889190674;0.09003066271543503;0.2133333384990692;8.397263526916504
26;0.9783333539962769;0.07180168479681015;0.3266666531562805;5.1229567527771
27;0.9916666746139526;0.04135886952280998;0.4466666579246521;2.7431294918060303
28;0.9916666746139526;0.02106906659901142;0.4000000059604645;2.712790012359619
29;0.9850000143051147;0.05982471629977226;0.6600000262260437;1.2453768253326416
30;0.9700000286102295;0.06536829471588135;0.41999998688697815;3.620166778564453
31;0.9700000286102295;0.0712190642952919;0.1733333319425583;16.533552169799805
32;0.9833333492279053;0.05083870887756348;0.36000001430511475;4.242049217224121
33;0.9866666793823242;0.03937000036239624;0.4866666793823242;4.360411167144775
34;0.9916666746139526;0.028955891728401184;0.4000000059604645;7.061717987060547
35;0.9950000047683716;0.020303968340158463;0.8999999761581421;0.3525656461715698
36;0.9900000095367432;0.03482626751065254;0.8533333539962769;0.5176478624343872
37;0.9950000047683716;0.021508140489459038;0.7933333516120911;0.7438297271728516
38;0.9700000286102295;0.09689246118068695;0.2199999988079071;12.641467094421387
39;0.9766666889190674;0.08117319643497467;0.7333333492279053;2.453596830368042
40;0.9900000095367432;0.036373551934957504;0.4399999976158142;4.698416709899902
41;0.9950000047683716;0.02127809450030327;0.7733333110809326;1.883531928062439
42;0.9950000047683716;0.020048795267939568;0.8799999952316284;0.4767235815525055
43;0.9916666746139526;0.023785484954714775;0.4933333396911621;3.008786916732788
44;0.996666669845581;0.01753942482173443;0.9200000166893005;0.31803184747695923
45;1.0;0.004516407381743193;0.95333331823349;0.14760662615299225
46;0.9983333349227905;0.007642638869583607;0.9466666579246521;0.18726350367069244
47;0.9900000095367432;0.022776909172534943;0.40666666626930237;5.347479343414307
48;0.9916666746139526;0.034142665565013885;0.54666668176651;2.773383617401123
49;0.9850000143051147;0.03292723372578621;0.6200000047683716;2.6392593383789062
50;0.9916666746139526;0.04157916083931923;0.4000000059604645;6.818680763244629
51;0.9950000047683716;0.02786979079246521;0.47333332896232605;5.195954322814941
52;0.9950000047683716;0.01783357933163643;0.9133333563804626;0.36203664541244507
53;0.9816666841506958;0.04901289939880371;0.2133333384990692;12.817769050598145
54;0.9850000143051147;0.045518215745687485;0.5733333230018616;3.110464572906494
55;0.9933333396911621;0.021427279338240623;0.5799999833106995;5.121588706970215
56;0.996666669845581;0.014054498635232449;0.7266666889190674;1.2494468688964844
57;0.9916666746139526;0.026156507432460785;0.30000001192092896;8.158285140991211
58;0.9900000095367432;0.034659918397665024;0.9466666579246521;0.14614102244377136
59;0.9933333396911621;0.018609752878546715;0.7133333086967468;1.5919671058654785
60;0.9933333396911621;0.017365481704473495;0.6733333468437195;2.260645627975464
61;0.9950000047683716;0.018808430060744286;0.9066666960716248;0.36562997102737427
62;0.996666669845581;0.009733082726597786;0.9733333587646484;0.15325602889060974
63;1.0;0.0069577437825500965;0.9466666579246521;0.2512951195240021
64;1.0;0.010379492305219173;0.4333333373069763;3.933079481124878
65;0.9983333349227905;0.007304870989173651;0.4000000059604645;4.216665744781494
66;1.0;0.004608449060469866;0.9066666960716248;0.42598631978034973
67;0.9983333349227905;0.0054994565434753895;0.5666666626930237;2.795536994934082
68;1.0;0.0025833973195403814;0.7733333110809326;0.7011900544166565
69;1.0;0.0014732014387845993;0.9866666793823242;0.07846076041460037
70;1.0;0.004162366967648268;0.95333331823349;0.19842547178268433
71;1.0;0.0012002855073660612;0.9599999785423279;0.15046299993991852
72;1.0;0.0009192125289700925;0.9599999785423279;0.12640292942523956
73;1.0;0.003019331954419613;0.9266666769981384;0.26385027170181274
74;1.0;0.0017501377733424306;0.9599999785423279;0.11767523735761642
75;0.9983333349227905;0.0031942352652549744;0.9866666793823242;0.060734234750270844
76;0.9950000047683716;0.011048096232116222;0.25999999046325684;10.66130542755127
77;0.9983333349227905;0.005159322638064623;0.7266666889190674;1.0526611804962158
78;0.996666669845581;0.026920562610030174;0.653333306312561;2.1325395107269287
79;0.9983333349227905;0.012562029995024204;0.753333330154419;1.4710654020309448
80;1.0;0.006021392066031694;0.6600000262260437;2.1683778762817383
81;0.996666669845581;0.007745209615677595;0.41333332657814026;5.6980085372924805
82;0.996666669845581;0.011933562345802784;0.31333333253860474;14.007298469543457
83;0.9983333349227905;0.00921161100268364;0.5400000214576721;2.242617607116699
84;0.9900000095367432;0.03952117636799812;0.5400000214576721;3.5854549407958984
85;0.9850000143051147;0.039119746536016464;0.23333333432674408;10.885541915893555
86;0.9816666841506958;0.043425168842077255;0.9333333373069763;0.25237393379211426
87;0.9866666793823242;0.04120727255940437;0.8933333158493042;0.34883832931518555
88;0.9900000095367432;0.033548809587955475;0.5533333420753479;4.13374137878418
89;0.9850000143051147;0.04608989506959915;0.3400000035762787;9.3497896194458
90;0.9866666793823242;0.047416992485523224;0.25999999046325684;5.045836925506592
91;0.9816666841506958;0.05770820751786232;0.47999998927116394;4.174952507019043
92;0.9900000095367432;0.02984055131673813;0.25333333015441895;19.900394439697266
93;0.9833333492279053;0.040574122220277786;0.4333333373069763;4.271400451660156
94;0.9933333396911621;0.02474416047334671;0.9200000166893005;0.3157752454280853
95;0.9766666889190674;0.08223431557416916;0.47333332896232605;4.422258377075195
96;0.9933333396911621;0.028696991503238678;0.4399999976158142;8.457866668701172
97;0.9916666746139526;0.03051605634391308;0.5733333230018616;5.629014492034912
98;0.9950000047683716;0.018266653642058372;0.5533333420753479;4.309971332550049
99;0.9983333349227905;0.006177528761327267;0.9333333373069763;0.3083927631378174
100;0.9983333349227905;0.007957428693771362;0.6333333253860474;1.7779146432876587
101;0.9983333349227905;0.006906895432621241;0.753333330154419;1.1056104898452759
102;0.9983333349227905;0.006884247530251741;0.9133333563804626;0.3029675781726837
103;0.9983333349227905;0.006883047986775637;0.9200000166893005;0.22309748828411102
104;0.9983333349227905;0.006812429521232843;0.9200000166893005;0.25996437668800354
105;1.0;0.0017782303038984537;0.7866666913032532;0.6818862557411194
106;1.0;0.0009502203320153058;0.6733333468437195;1.6004351377487183
107;1.0;0.0009357898379676044;0.9133333563804626;0.3140813112258911
108;1.0;0.002043383428826928;0.8266666531562805;0.695336639881134
109;1.0;0.0030280512291938066;0.7799999713897705;0.982246994972229
110;1.0;0.004135024268180132;0.8933333158493042;0.40972965955734253
111;1.0;0.0018460456049069762;0.800000011920929;0.8509577512741089
112;1.0;0.0010009732795879245;0.9066666960716248;0.42165711522102356
113;1.0;0.00102522992528975;0.9599999785423279;0.1803961992263794
114;1.0;0.0026529384776949883;0.95333331823349;0.15695109963417053
115;1.0;0.0017425842816010118;0.95333331823349;0.19170626997947693
116;0.9983333349227905;0.005592653527855873;0.6733333468437195;1.5034085512161255
117;1.0;0.0013245833106338978;0.9666666388511658;0.1365129053592682
118;1.0;0.0011647470528259873;0.9399999976158142;0.23913833498954773
119;0.9950000047683716;0.012701199389994144;0.800000011920929;1.1086376905441284
120;1.0;0.004353734198957682;0.6133333444595337;1.6882383823394775
121;1.0;0.001192688592709601;0.9733333587646484;0.15600652992725372
122;1.0;0.0020565164741128683;0.746666669845581;1.9485937356948853
123;1.0;0.0015294653130695224;0.9466666579246521;0.173890620470047
124;1.0;0.00038202799623832107;0.9800000190734863;0.10512864589691162
125;1.0;0.0014693334233015776;0.9599999785423279;0.1631864309310913
126;1.0;0.0006918864673934877;0.6333333253860474;1.3262746334075928
127;1.0;0.0026644407771527767;0.9466666579246521;0.2385578602552414
128;1.0;0.0006035249098204076;0.7133333086967468;1.168379545211792
129;1.0;0.0006028389907442033;0.9666666388511658;0.14820991456508636
130;1.0;0.0032105310820043087;0.7133333086967468;0.9534234404563904
131;0.9950000047683716;0.022370629012584686;0.3266666531562805;12.586352348327637
132;0.9900000095367432;0.024213526397943497;0.3466666638851166;8.832276344299316
133;0.9783333539962769;0.05175578221678734;0.5533333420753479;6.666417121887207
134;0.9783333539962769;0.06253374367952347;0.3933333456516266;10.278887748718262
135;0.9900000095367432;0.03460666537284851;0.3933333456516266;13.761971473693848
136;0.9933333396911621;0.01403526309877634;0.2800000011920929;11.144984245300293
137;0.996666669845581;0.007901221513748169;0.6200000047683716;3.450584650039673
138;0.9950000047683716;0.02497359924018383;0.31333333253860474;5.614562034606934
139;0.996666669845581;0.01150368433445692;0.5799999833106995;3.855447292327881
140;0.9983333349227905;0.015128036960959435;0.41999998688697815;9.039958000183105
141;0.9983333349227905;0.00506755243986845;0.5600000023841858;3.257474422454834
142;1.0;0.0016816022107377648;0.7933333516120911;1.0227965116500854
143;1.0;0.0012859849957749248;0.95333331823349;0.15840551257133484
144;1.0;0.0007875818992033601;0.9666666388511658;0.10677654296159744
145;1.0;0.0031819972209632397;0.9599999785423279;0.1035417914390564
146;0.9983333349227905;0.011394533328711987;0.8866666555404663;0.508077085018158
147;0.996666669845581;0.006838779430836439;0.6000000238418579;4.344342231750488
148;0.9950000047683716;0.015198786742985249;0.653333306312561;2.41572904586792
149;0.996666669845581;0.01196009200066328;0.24666666984558105;13.187939643859863
150;1.0;0.004331582225859165;0.5866666436195374;3.3395655155181885
151;0.9950000047683716;0.01865093596279621;0.5666666626930237;4.478722095489502
152;0.9933333396911621;0.017140302807092667;0.7266666889190674;1.479725956916809
153;0.9900000095367432;0.03343620523810387;0.3933333456516266;4.120013236999512
154;0.9883333444595337;0.050060171633958817;0.7266666889190674;1.5875568389892578
155;0.9883333444595337;0.026014961302280426;0.2800000011920929;11.862823486328125
156;0.9950000047683716;0.01883876323699951;0.5733333230018616;2.850780963897705
157;0.9983333349227905;0.01436279620975256;0.4333333373069763;7.527515411376953
158;0.9933333396911621;0.02330593392252922;0.5866666436195374;3.290546178817749
159;0.9883333444595337;0.03034454956650734;0.5199999809265137;2.408928155899048
160;0.9883333444595337;0.026840690523386;0.46000000834465027;4.0073394775390625
161;0.996666669845581;0.01217211876064539;0.40666666626930237;6.711573123931885
162;0.9916666746139526;0.017476677894592285;0.4333333373069763;4.2664594650268555
163;0.9883333444595337;0.029857954010367393;0.5666666626930237;4.776517868041992
164;0.9900000095367432;0.03022407926619053;0.40666666626930237;8.379298210144043
165;0.9950000047683716;0.013756324537098408;0.5666666626930237;3.4614884853363037
166;0.9933333396911621;0.03038056008517742;0.2866666615009308;12.536386489868164
167;0.9916666746139526;0.026205671951174736;0.3866666555404663;10.449471473693848
168;0.9866666793823242;0.047494515776634216;0.6066666841506958;3.4934167861938477
169;0.9883333444595337;0.03126158192753792;0.9133333563804626;0.3676798641681671
170;0.9850000143051147;0.05045771971344948;0.20000000298023224;9.191086769104004
171;0.9800000190734863;0.05412507429718971;0.5533333420753479;3.0310726165771484
172;0.971666693687439;0.05913262069225311;0.6066666841506958;6.6015472412109375
173;0.9816666841506958;0.043972257524728775;0.7200000286102295;1.4544161558151245
174;0.9800000190734863;0.07075613737106323;0.47333332896232605;3.471308946609497
175;0.9766666889190674;0.10127848386764526;0.23333333432674408;11.023846626281738
176;0.9850000143051147;0.04134512320160866;0.30000001192092896;13.757019996643066
177;0.9850000143051147;0.04055614396929741;0.36666667461395264;9.7083158493042
178;0.9950000047683716;0.01888699270784855;0.5666666626930237;4.121294975280762
179;0.9983333349227905;0.006825699005275965;0.3799999952316284;6.860719203948975
180;0.9950000047683716;0.009268454276025295;0.4866666793823242;5.035994529724121
181;0.9983333349227905;0.007056758273392916;0.6066666841506958;2.03718638420105
182;1.0;0.004049505572766066;0.8066666722297668;1.0099222660064697
183;1.0;0.0009092753170989454;0.9133333563804626;0.2902648150920868
184;1.0;0.0011754051083698869;0.8866666555404663;0.5205576419830322
185;1.0;0.001163859968073666;0.9066666960716248;0.4369052052497864
186;1.0;0.0006422868464142084;0.9733333587646484;0.13609647750854492
187;1.0;0.0017845985712483525;0.9866666793823242;0.10893771052360535
188;1.0;0.0012482117163017392;0.846666693687439;0.5457596778869629
189;1.0;0.000616423028986901;0.8933333158493042;0.4453665018081665
190;0.9983333349227905;0.0033689308911561966;0.9866666793823242;0.09281141310930252
191;0.9950000047683716;0.011796165257692337;0.6133333444595337;4.0113983154296875
192;0.9983333349227905;0.00431210920214653;0.6200000047683716;2.7706801891326904
193;0.9950000047683716;0.01430410984903574;0.9933333396911621;0.1067764163017273
194;1.0;0.00431955186650157;0.7933333516120911;3.1321780681610107
195;0.9883333444595337;0.0280180461704731;0.6266666650772095;1.7643561363220215
196;0.996666669845581;0.008813813328742981;0.7799999713897705;1.731481909751892
197;1.0;0.0016040371265262365;0.8799999952316284;0.5728666186332703
198;0.9900000095367432;0.020339494571089745;0.7866666913032532;2.5461666584014893
199;0.9950000047683716;0.012549196369946003;0.8333333134651184;0.7929835319519043
200;0.9916666746139526;0.038073617964982986;0.3933333456516266;10.292328834533691
