epoch;accuracy;loss;val_accuracy;val_loss
0;0.18759343028068542;1.6153861284255981;0.2091112732887268;1.6124933958053589
1;0.19805680215358734;1.6110217571258545;0.20836445689201355;1.6107311248779297
2;0.2019805610179901;1.610101342201233;0.20089618861675262;1.6103054285049438
3;0.20908071100711823;1.608947515487671;0.20313666760921478;1.6097805500030518
4;0.21449925005435944;1.607621669769287;0.22927558422088623;1.6075358390808105
5;0.22944693267345428;1.6025527715682983;0.20537714660167694;1.6098154783248901
6;0.24402092397212982;1.5885463953018188;0.24271844327449799;1.5890073776245117
7;0.24420776963233948;1.5880160331726074;0.25242719054222107;1.6046613454818726
8;0.2642002999782562;1.5723952054977417;0.2471994012594223;1.5939927101135254
9;0.2987668216228485;1.5344747304916382;0.2218073159456253;1.5962485074996948
10;0.31969356536865234;1.4870043992996216;0.36669155955314636;1.4489951133728027
11;0.34155455231666565;1.4603157043457031;0.24495892226696014;1.5897700786590576
12;0.3464125692844391;1.4545882940292358;0.3868558704853058;1.374729871749878
13;0.41386398673057556;1.3444461822509766;0.4421209990978241;1.2841706275939941
14;0.4566517174243927;1.2686948776245117;0.4899178445339203;1.193711280822754
15;0.48505231738090515;1.210936427116394;0.3599701225757599;1.5432969331741333
16;0.5227952003479004;1.150460958480835;0.4846900701522827;1.241036057472229
17;0.5207399129867554;1.1242024898529053;0.41448843479156494;1.3615374565124512
18;0.5454035997390747;1.0755062103271484;0.5571321845054626;1.0321643352508545
19;0.5564274787902832;1.049318552017212;0.5153099298477173;1.1216334104537964
20;0.5659566521644592;1.0165910720825195;0.5459297895431519;1.0532764196395874
21;0.5795964002609253;0.9932757616043091;0.5280059576034546;1.1215733289718628
22;0.5865097045898438;0.9651393294334412;0.5593726634979248;1.07819402217865
23;0.5986546874046326;0.939590334892273;0.5922330021858215;0.9734773635864258
24;0.6070627570152283;0.9197859168052673;0.5959671139717102;0.978145956993103
25;0.6306053996086121;0.8729730844497681;0.6131441593170166;0.9021852016448975
26;0.630979061126709;0.8759631514549255;0.6116504669189453;0.9339166283607483
27;0.6534005999565125;0.8377985954284668;0.6460044980049133;0.8554231524467468
28;0.677503764629364;0.7914165258407593;0.5817774534225464;1.0196648836135864
29;0.6782511472702026;0.788148820400238;0.6743838787078857;0.8543074727058411
30;0.7087070345878601;0.7442362904548645;0.641523540019989;0.9331610798835754
31;0.7346786260604858;0.7053571343421936;0.7229275703430176;0.7444613575935364
32;0.7578475475311279;0.6523064374923706;0.743091881275177;0.7232159376144409
33;0.759902834892273;0.6286073923110962;0.7535474300384521;0.691198468208313
34;0.7828848958015442;0.585319995880127;0.713965654373169;0.750775933265686
35;0.7800822257995605;0.5866473913192749;0.729649007320404;0.7649499177932739
36;0.7883034348487854;0.571021318435669;0.7505601048469543;0.7048183083534241
37;0.812406599521637;0.5103784203529358;0.7752053737640381;0.6290772557258606
38;0.8249252438545227;0.4715864956378937;0.7774458527565002;0.6281405687332153
39;0.8251121044158936;0.47515448927879333;0.7826736569404602;0.6429866552352905
40;0.8331465125083923;0.4559068977832794;0.7542942762374878;0.6964360475540161
41;0.8413677215576172;0.4373838007450104;0.7796863317489624;0.6184684634208679
42;0.8473467826843262;0.41627782583236694;0.7781926989555359;0.6251634955406189
43;0.8480941653251648;0.40664997696876526;0.7871546149253845;0.610309362411499
44;0.855567991733551;0.39639344811439514;0.7699775695800781;0.6034929156303406
45;0.863041877746582;0.3755750060081482;0.796863317489624;0.5876739621162415
46;0.8682735562324524;0.36622190475463867;0.7961165308952332;0.6189223527908325
47;0.8751868605613708;0.3510642349720001;0.7908887267112732;0.6596418023109436
48;0.8735052347183228;0.3402099013328552;0.8140403032302856;0.561897337436676
49;0.8751868605613708;0.34258899092674255;0.8073188662528992;0.5679091811180115
50;0.8791106343269348;0.3228262960910797;0.8147871494293213;0.5387537479400635
51;0.8877055048942566;0.32051461935043335;0.802091121673584;0.6230241060256958
52;0.8940582871437073;0.29707375168800354;0.780433177947998;0.7067158222198486
53;0.8927503824234009;0.2939898669719696;0.810306191444397;0.5861945152282715
54;0.8892002701759338;0.30755308270454407;0.8065720796585083;0.5476441383361816
55;0.8992899656295776;0.28251078724861145;0.8155339956283569;0.5462175011634827
56;0.900411069393158;0.27261173725128174;0.8065720796585083;0.5780664682388306
57;0.9034005999565125;0.26879867911338806;0.7983570098876953;0.630612850189209
58;0.9052690863609314;0.265960156917572;0.788648247718811;0.6988366842269897
59;0.9069506525993347;0.25969749689102173;0.8259895443916321;0.5361412167549133
60;0.9105007648468018;0.24416999518871307;0.8454070091247559;0.5175578594207764
61;0.9127429127693176;0.25365734100341797;0.8364450931549072;0.5333519577980042
62;0.9146113395690918;0.23782481253147125;0.7998506426811218;0.6231661438941956
63;0.9114349484443665;0.2396811991930008;0.8177744746208191;0.5676268935203552
64;0.9196562170982361;0.2312575727701187;0.8192681074142456;0.5589426159858704
65;0.9196562170982361;0.21720078587532043;0.8304705023765564;0.5606112480163574
66;0.9256352782249451;0.21546146273612976;0.7931292057037354;0.6954306364059448
67;0.9228326082229614;0.21570108830928802;0.8334578275680542;0.5307742357254028
68;0.9286248087882996;0.20455215871334076;0.8252426981925964;0.5734529495239258
69;0.9303064346313477;0.1939772367477417;0.8259895443916321;0.5793513655662537
70;0.9306800961494446;0.19902686774730682;0.8304705023765564;0.5859535932540894
71;0.927503764629364;0.21489033102989197;0.8080657124519348;0.6016106605529785
72;0.9390881657600403;0.1748095154762268;0.8431665301322937;0.5368341207504272
73;0.9364723563194275;0.17937897145748138;0.831217348575592;0.5585554838180542
74;0.9368460178375244;0.18182992935180664;0.8140403032302856;0.6003454327583313
75;0.947496235370636;0.1689106971025467;0.831217348575592;0.5565304756164551
76;0.9372197389602661;0.1894274353981018;0.8177744746208191;0.5988394618034363
77;0.9377802610397339;0.18517474830150604;0.8282300233840942;0.5831720232963562
78;0.9422645568847656;0.1638532280921936;0.8237490653991699;0.6138888597488403
79;0.9403961300849915;0.1822722852230072;0.8162807822227478;0.5890275239944458
