epoch;categorical_accuracy;loss;val_categorical_accuracy;val_loss
144;1.0;0.0006421379512175918;0.9733333587646484;0.1868041455745697
145;1.0;0.005141395144164562;0.9333333373069763;0.4489502012729645
146;1.0;0.002999392105266452;0.95333331823349;0.2576691508293152
147;1.0;0.0007931977743282914;0.9666666388511658;0.16244292259216309
148;1.0;0.0005708333919756114;0.95333331823349;0.17220082879066467
149;1.0;0.0004311567172408104;0.95333331823349;0.1467699408531189
150;0.9983333349227905;0.003244518768042326;0.9733333587646484;0.14407043159008026
151;0.996666669845581;0.00608762726187706;0.8799999952316284;0.6850078105926514
152;1.0;0.006342475302517414;0.8600000143051147;0.7639093995094299
153;1.0;0.001225711079314351;0.9266666769981384;0.34040331840515137
154;0.996666669845581;0.00659114308655262;0.9333333373069763;0.30742499232292175
155;0.9983333349227905;0.003429258242249489;0.95333331823349;0.2367427796125412
156;1.0;0.0015274453908205032;0.9599999785423279;0.17177662253379822
157;1.0;0.0013836368452757597;0.9266666769981384;0.3392758071422577
158;1.0;0.0018534637056291103;0.9066666960716248;0.445110023021698
159;1.0;0.0011987661710008979;0.9399999976158142;0.20035022497177124
160;1.0;0.0006543233757838607;0.9733333587646484;0.2015862613916397
161;1.0;0.00031466479413211346;0.9733333587646484;0.2121930867433548
162;1.0;0.000521189474966377;0.9733333587646484;0.20457099378108978
163;0.9983333349227905;0.0044166469015181065;0.9399999976158142;0.32382383942604065
164;0.9883333444595337;0.025655794888734818;0.7066666483879089;1.355324149131775
165;0.9916666746139526;0.01779557578265667;0.7799999713897705;0.9811152219772339
166;0.9916666746139526;0.026949778199195862;0.36000001430511475;8.494111061096191
167;0.9750000238418579;0.08281183987855911;0.47999998927116394;2.349393367767334
168;0.9733333587646484;0.08870090544223785;0.25333333015441895;9.849746704101562
169;0.9616666436195374;0.12930765748023987;0.3733333349227905;3.5114924907684326
170;0.9883333444595337;0.03391943871974945;0.5733333230018616;1.4107943773269653
171;0.9950000047683716;0.019852278754115105;0.8066666722297668;0.6382429003715515
172;1.0;0.00869852863252163;0.6066666841506958;2.521214246749878
173;0.9983333349227905;0.009571167640388012;0.9399999976158142;0.23524640500545502
174;0.9983333349227905;0.0059530893340706825;0.9466666579246521;0.2732626795768738
175;0.9983333349227905;0.00752445450052619;0.8533333539962769;0.6328305006027222
176;0.9900000095367432;0.019899504259228706;0.9466666579246521;0.32678958773612976
177;0.9983333349227905;0.009112140163779259;0.800000011920929;1.1401623487472534
178;1.0;0.006677755620330572;0.746666669845581;1.5203170776367188
179;0.996666669845581;0.0086641451343894;0.8199999928474426;0.8332219123840332
180;0.996666669845581;0.010713953524827957;0.95333331823349;0.3029066324234009
181;0.9950000047683716;0.009249445982277393;0.9333333373069763;0.3146982192993164
182;0.9950000047683716;0.009308193810284138;0.7599999904632568;2.149756908416748
183;1.0;0.002597956219688058;0.800000011920929;0.8319029808044434
184;1.0;0.0027993915136903524;0.8933333158493042;0.5379078388214111
185;1.0;0.0013505066744983196;0.9599999785423279;0.21928660571575165
186;1.0;0.0010155726922675967;0.9599999785423279;0.21299920976161957
187;1.0;0.0022189493756741285;0.95333331823349;0.3272952437400818
188;0.9983333349227905;0.0054405927658081055;0.9599999785423279;0.21722155809402466
189;1.0;0.001275520771741867;0.9333333373069763;0.3360639810562134
190;1.0;0.000703927653376013;0.9466666579246521;0.23487429320812225
191;1.0;0.0010373127879574895;0.95333331823349;0.21109899878501892
192;1.0;0.0010202337289229035;0.9599999785423279;0.26128044724464417
193;0.9983333349227905;0.002164684236049652;0.8733333349227905;0.6918352246284485
194;1.0;0.001911735162138939;0.95333331823349;0.262105792760849
195;1.0;0.0010244700824841857;0.9599999785423279;0.24632464349269867
196;1.0;0.0012793794739991426;0.9666666388511658;0.2707447409629822
197;1.0;0.0009288298315368593;0.9733333587646484;0.2892509698867798
198;1.0;0.0008914869977161288;0.9733333587646484;0.30334433913230896
199;1.0;0.0008987078908830881;0.8799999952316284;0.7143316864967346
200;1.0;0.003219833131879568;0.9599999785423279;0.342001736164093
201;1.0;0.0007754223770461977;0.9599999785423279;0.2821219265460968
202;0.996666669845581;0.020906498655676842;0.8799999952316284;0.6354583501815796
203;1.0;0.0013871942646801472;0.9200000166893005;0.3873560428619385
204;0.9983333349227905;0.003109666518867016;0.9666666388511658;0.307076096534729
205;1.0;0.0013727217447012663;0.9666666388511658;0.2661133110523224
206;1.0;0.0018808537861332297;0.9466666579246521;0.30855920910835266
207;0.9983333349227905;0.005251714494079351;0.7400000095367432;1.1619762182235718
208;0.9950000047683716;0.018516015261411667;0.9266666769981384;0.32769814133644104
209;0.9983333349227905;0.01246862206608057;0.653333306312561;1.9870331287384033
210;0.9950000047683716;0.013923919759690762;0.9466666579246521;0.3955722153186798
211;0.9983333349227905;0.004897999577224255;0.9666666388511658;0.21600201725959778
212;0.9933333396911621;0.018452787771821022;0.8133333325386047;0.9754846096038818
213;0.9816666841506958;0.037474799901247025;0.699999988079071;2.44771409034729
214;0.9683333039283752;0.11050215363502502;0.6666666865348816;2.558443307876587
215;0.9850000143051147;0.042932674288749695;0.7400000095367432;1.8216737508773804
216;0.9800000190734863;0.08864985406398773;0.6266666650772095;1.4343267679214478
217;0.9816666841506958;0.07827804982662201;0.7066666483879089;1.4133925437927246
218;0.9950000047683716;0.020113922655582428;0.6333333253860474;1.863820195198059
219;0.9916666746139526;0.029608793556690216;0.8333333134651184;0.8202245235443115
220;0.9816666841506958;0.05553463473916054;0.746666669845581;0.9539095163345337
221;0.9833333492279053;0.04226527363061905;0.6800000071525574;1.4127384424209595
222;0.9850000143051147;0.037480104714632034;0.6066666841506958;1.977076768875122
223;0.9816666841506958;0.05927020311355591;0.699999988079071;1.5027371644973755
224;0.9933333396911621;0.025679567828774452;0.9399999976158142;0.24197708070278168
225;0.996666669845581;0.013900365680456161;0.7266666889190674;1.1034965515136719
226;0.9933333396911621;0.021761052310466766;0.8199999928474426;0.7483039498329163
227;0.9916666746139526;0.015391498804092407;0.9399999976158142;0.37200745940208435
228;1.0;0.002548644784837961;0.9133333563804626;0.3733798861503601
229;1.0;0.0019103361992165446;0.9399999976158142;0.3158322274684906
230;0.9950000047683716;0.009289330802857876;0.9399999976158142;0.287393182516098
231;0.9983333349227905;0.005756657104939222;0.846666693687439;0.6206686496734619
232;0.9916666746139526;0.023322781547904015;0.7866666913032532;1.663135290145874
233;0.9883333444595337;0.03067772276699543;0.8666666746139526;0.5807585120201111
234;0.9950000047683716;0.013142794370651245;0.8333333134651184;0.6536464691162109
235;0.9950000047683716;0.009134788066148758;0.9200000166893005;0.36871424317359924
236;0.9983333349227905;0.004271414130926132;0.7799999713897705;0.8015533685684204
237;0.996666669845581;0.008304436691105366;0.9200000166893005;0.2879487872123718
238;0.9983333349227905;0.010497023351490498;0.7133333086967468;1.4176236391067505
239;1.0;0.00621718168258667;0.9200000166893005;0.2779017686843872
240;0.9983333349227905;0.005332800094038248;0.9399999976158142;0.2602846622467041
241;0.9983333349227905;0.005126648116856813;0.9133333563804626;0.4462870657444
242;0.9983333349227905;0.0038451070431619883;0.6866666674613953;2.3064990043640137
243;0.996666669845581;0.00830724835395813;0.9599999785423279;0.25831225514411926
244;1.0;0.0033152205869555473;0.7933333516120911;0.8171995282173157
245;0.996666669845581;0.0060974289663136005;0.95333331823349;0.26239439845085144
246;0.996666669845581;0.00428462028503418;0.8933333158493042;0.34947335720062256
247;1.0;0.0018978331936523318;0.9599999785423279;0.19356277585029602
248;0.996666669845581;0.006613068748265505;0.9666666388511658;0.28470781445503235
249;1.0;0.0012163191568106413;0.7733333110809326;1.52266526222229
250;0.9983333349227905;0.004545183386653662;0.8199999928474426;0.8884338140487671
251;0.9983333349227905;0.003789824666455388;0.9599999785423279;0.23751172423362732
252;1.0;0.0011549480259418488;0.95333331823349;0.24618908762931824
253;1.0;0.0016895425505936146;0.9599999785423279;0.19449783861637115
254;1.0;0.0007578429649583995;0.9666666388511658;0.206832155585289
255;0.996666669845581;0.01320863701403141;0.8799999952316284;0.5739860534667969
256;0.9983333349227905;0.00934717245399952;0.9466666579246521;0.32735592126846313
257;1.0;0.0042616683058440685;0.9466666579246521;0.411837100982666
258;0.9983333349227905;0.009194365702569485;0.9333333373069763;0.3706725835800171
259;0.996666669845581;0.005935861729085445;0.9466666579246521;0.3551698923110962
260;0.996666669845581;0.011136151850223541;0.9200000166893005;0.37787556648254395
261;0.9983333349227905;0.0029265356715768576;0.7933333516120911;1.3618056774139404
262;1.0;0.0014764656079933047;0.7200000286102295;1.708863377571106
263;0.9950000047683716;0.017790790647268295;0.9466666579246521;0.338594913482666
264;0.9983333349227905;0.0033104289323091507;0.8933333158493042;0.49733561277389526
265;0.9983333349227905;0.008427484892308712;0.95333331823349;0.34435999393463135
266;1.0;0.0028984975069761276;0.95333331823349;0.31116682291030884
267;1.0;0.00048211225657723844;0.95333331823349;0.30230391025543213
268;1.0;0.001086953910999;0.9599999785423279;0.2792108952999115
269;1.0;0.0009335200884379447;0.9666666388511658;0.25405341386795044
270;1.0;0.001565522514283657;0.9333333373069763;0.292260080575943
271;1.0;0.0016454127617180347;0.9200000166893005;0.4616755545139313
272;0.9983333349227905;0.003793807001784444;0.9333333373069763;0.30227792263031006
273;1.0;0.0004401598416734487;0.95333331823349;0.25836363434791565
274;1.0;0.0001851896959124133;0.9599999785423279;0.22445660829544067
275;1.0;0.0018569978419691324;0.9733333587646484;0.19253231585025787
276;0.9983333349227905;0.0027862482238560915;0.95333331823349;0.24613021314144135
277;0.9983333349227905;0.004179488401859999;0.8866666555404663;0.7496703863143921
278;0.9950000047683716;0.010227655060589314;0.5866666436195374;3.463308811187744
279;1.0;0.0053040883503854275;0.7400000095367432;1.2141371965408325
280;0.9950000047683716;0.011422079056501389;0.47333332896232605;4.637540817260742
281;1.0;0.0023760409094393253;0.6333333253860474;2.9246199131011963
282;0.996666669845581;0.010697834193706512;0.8399999737739563;0.8084614276885986
283;0.9933333396911621;0.011068310588598251;0.6800000071525574;2.061264991760254
284;0.9983333349227905;0.004416240379214287;0.9666666388511658;0.19351926445960999
285;1.0;0.001269813161343336;0.8933333158493042;0.46664804220199585
286;0.9983333349227905;0.006985408253967762;0.9733333587646484;0.16379590332508087
287;0.9983333349227905;0.0027677444741129875;0.8866666555404663;0.5205317139625549
288;1.0;0.0023142145946621895;0.9599999785423279;0.237602099776268
289;0.9983333349227905;0.005345328710973263;0.9466666579246521;0.3316727578639984
290;1.0;0.002373733092099428;0.9666666388511658;0.19156737625598907
291;1.0;0.0010632241610437632;0.95333331823349;0.1696159839630127
292;1.0;0.0006916386773809791;0.9666666388511658;0.15153361856937408
293;1.0;0.0009575614240020514;0.9733333587646484;0.14193201065063477
294;1.0;0.00028062635101377964;0.9800000190734863;0.1453702598810196
295;1.0;0.0011274677235633135;0.9733333587646484;0.17816564440727234
296;1.0;0.001014084555208683;0.9599999785423279;0.2487499713897705
297;1.0;0.001881348667666316;0.8399999737739563;0.7918785214424133
298;1.0;0.0007261153659783304;0.95333331823349;0.2681233882904053
299;1.0;0.00019377050921320915;0.9733333587646484;0.20340028405189514
300;0.9983333349227905;0.004441021475940943;0.9733333587646484;0.15851853787899017
301;1.0;0.00024323331308551133;0.95333331823349;0.20775291323661804
302;0.9983333349227905;0.0030054133385419846;0.753333330154419;1.3446341753005981
303;1.0;0.0027251574210822582;0.9599999785423279;0.2437937706708908
304;1.0;0.0013776783598586917;0.9333333373069763;0.3749147653579712
305;1.0;0.0010268139885738492;0.9466666579246521;0.19931885600090027
306;1.0;0.0001901380019262433;0.9733333587646484;0.19561997056007385
307;1.0;0.0009560970356687903;0.9733333587646484;0.19367828965187073
308;1.0;0.0001342621399089694;0.95333331823349;0.27999162673950195
309;1.0;0.0006407976034097373;0.9733333587646484;0.16825449466705322
310;1.0;0.0004907165421172976;0.9733333587646484;0.1413222998380661
311;0.9983333349227905;0.00482547003775835;0.9200000166893005;0.30946776270866394
312;1.0;0.002361595630645752;0.7733333110809326;1.3266581296920776
313;1.0;0.0017759389011189342;0.9200000166893005;0.3549613654613495
314;1.0;0.0004472245345823467;0.9466666579246521;0.3304147720336914
315;0.9983333349227905;0.002944928826764226;0.95333331823349;0.3329111337661743
316;0.9916666746139526;0.03032267838716507;0.800000011920929;1.0127283334732056
317;0.9766666889190674;0.08431211858987808;0.5333333611488342;2.439404249191284
318;0.9800000190734863;0.05895370990037918;0.7400000095367432;1.3901759386062622
319;0.9900000095367432;0.030932769179344177;0.5933333039283752;3.1015725135803223
320;0.9883333444595337;0.02665845863521099;0.8666666746139526;0.5423278212547302
321;0.9933333396911621;0.015097425319254398;0.8799999952316284;0.5181286334991455
322;0.9933333396911621;0.019421737641096115;0.9599999785423279;0.25363144278526306
323;0.9933333396911621;0.016833215951919556;0.846666693687439;0.6464753150939941
324;0.9950000047683716;0.01397746242582798;0.9066666960716248;0.5648053288459778
325;0.9933333396911621;0.02464994788169861;0.4333333373069763;3.819925546646118
326;0.996666669845581;0.014565860852599144;0.9733333587646484;0.1665906310081482
327;0.9933333396911621;0.012945775873959064;0.8733333349227905;0.4743635952472687
328;0.9950000047683716;0.014263146556913853;0.7200000286102295;1.837589979171753
329;1.0;0.002508447738364339;0.7933333516120911;0.8323459625244141
330;1.0;0.002740420401096344;0.9333333373069763;0.18876656889915466
331;1.0;0.0013431534171104431;0.9733333587646484;0.14460483193397522
332;1.0;0.0011462779948487878;0.9666666388511658;0.17016024887561798
333;1.0;0.0008386906119994819;0.9666666388511658;0.14590001106262207
334;1.0;0.00028510569245554507;0.9733333587646484;0.13952556252479553
335;1.0;0.0012019008863717318;0.9666666388511658;0.14439180493354797
336;1.0;0.0006087220390327275;0.9733333587646484;0.14630743861198425
337;0.9983333349227905;0.0019352129893377423;0.9800000190734863;0.1630270630121231
338;1.0;0.0017853432800620794;0.7666666507720947;1.2174315452575684
339;1.0;0.0014344558585435152;0.9399999976158142;0.23792868852615356
