epoch;accuracy;loss;val_accuracy;val_loss
0;0.3383781909942627;1.596407413482666;0.4353995621204376;1.4091957807540894
1;0.5784753561019897;1.0849645137786865;0.705750584602356;0.787644624710083
2;0.6743273735046387;0.8759863972663879;0.7976101636886597;0.626015305519104
3;0.7457025647163391;0.7414983510971069;0.8170276284217834;0.510610044002533
4;0.7789611220359802;0.6342374086380005;0.8431665301322937;0.4223431348800659
5;0.7952167391777039;0.5915833711624146;0.8745332360267639;0.3785845637321472
6;0.8193199038505554;0.5449147820472717;0.882001519203186;0.3495573103427887
7;0.8408071994781494;0.4854752719402313;0.8864824771881104;0.339567095041275
8;0.8383781909942627;0.47340163588523865;0.8827483057975769;0.3419170379638672
9;0.8583707213401794;0.4365500211715698;0.8849887847900391;0.3219919800758362
10;0.8656576871871948;0.4098528027534485;0.882001519203186;0.3371734321117401
11;0.8863976001739502;0.3586585521697998;0.9103808999061584;0.2564377188682556
12;0.8875187039375305;0.3442276418209076;0.9148618578910828;0.2524816691875458
13;0.8920029997825623;0.33291709423065186;0.9029126167297363;0.2849058210849762
14;0.8948056697845459;0.3132758140563965;0.9058999419212341;0.2990345060825348
15;0.9019058346748352;0.3074176013469696;0.9253174066543579;0.23200646042823792
16;0.9082586169242859;0.28543147444725037;0.9193428158760071;0.2617233395576477
17;0.9108744263648987;0.280286967754364;0.9103808999061584;0.2675631046295166
18;0.9162929654121399;0.25995171070098877;0.9275578856468201;0.23072916269302368
19;0.9187219738960266;0.25017887353897095;0.9185959696769714;0.24200662970542908
20;0.9213378429412842;0.2450392246246338;0.9275578856468201;0.21885085105895996
21;0.9301195740699768;0.22251063585281372;0.9380134344100952;0.2085990011692047
22;0.929559051990509;0.22140580415725708;0.9103808999061584;0.2870933413505554
23;0.9312406778335571;0.21443572640419006;0.911874532699585;0.25614112615585327
24;0.9439461827278137;0.1913549304008484;0.9245705604553223;0.23868021368980408
25;0.9379671216011047;0.19285833835601807;0.9395070672035217;0.2090519219636917
26;0.9398355484008789;0.19832098484039307;0.941000759601593;0.19375738501548767
27;0.9461883306503296;0.17229264974594116;0.9320388436317444;0.21852777898311615
28;0.945067286491394;0.17528672516345978;0.9268110394477844;0.2203534096479416
29;0.9514200091362;0.16239865124225616;0.9253174066543579;0.24064309895038605
30;0.9448804259300232;0.17404741048812866;0.9156086444854736;0.2894234359264374
31;0.9473094344139099;0.18115875124931335;0.9215832948684692;0.23698879778385162
32;0.9523542523384094;0.14310330152511597;0.9402539134025574;0.190949484705925
33;0.9516068696975708;0.15416575968265533;0.920089602470398;0.2572781443595886
34;0.9491778612136841;0.16339215636253357;0.9290515184402466;0.24168704450130463
35;0.9585201740264893;0.13687413930892944;0.9499626755714417;0.18542179465293884
36;0.9562780261039734;0.1412399709224701;0.9357729554176331;0.24405117332935333
37;0.9566517472267151;0.15551309287548065;0.9312919974327087;0.21743887662887573
38;0.9587070345878601;0.1361715942621231;0.9424943923950195;0.2081449180841446
39;0.9637518525123596;0.1222665011882782;0.9387602806091309;0.23067940771579742
40;0.9635650515556335;0.11558961868286133;0.9320388436317444;0.261627197265625
