epoch;accuracy;loss;val_accuracy;val_loss
50;0.9265695214271545;0.20471349358558655;0.8080657124519348;0.6071026921272278
51;0.9263826608657837;0.2150856852531433;0.8028379678726196;0.6288722157478333
52;0.9417040348052979;0.17355698347091675;0.8043316006660461;0.6526034474372864
53;0.9364723563194275;0.17172159254550934;0.8080657124519348;0.6093555092811584
54;0.945440948009491;0.16149330139160156;0.8073188662528992;0.6782764792442322
55;0.9424514174461365;0.16351744532585144;0.8140403032302856;0.6568995714187622
56;0.945440948009491;0.15630300343036652;0.8043316006660461;0.725432813167572
57;0.9340433478355408;0.18297934532165527;0.8162807822227478;0.6188061237335205
58;0.9463751912117004;0.15124917030334473;0.7931292057037354;0.6538357138633728
59;0.9430119395256042;0.1601753532886505;0.8080657124519348;0.6571183800697327
60;0.9400224089622498;0.1763220578432083;0.8095593452453613;0.6597412824630737
61;0.9446935653686523;0.15717917680740356;0.8088125586509705;0.6732906103134155
62;0.948991060256958;0.14249806106090546;0.8058252334594727;0.702847421169281
63;0.9501121044158936;0.1418270319700241;0.8080657124519348;0.6912798285484314
64;0.9519805908203125;0.14110282063484192;0.7931292057037354;0.6747838258743286
65;0.9545964002609253;0.13248194754123688;0.8073188662528992;0.7358699440956116
66;0.9480568170547485;0.15317164361476898;0.802091121673584;0.7166142463684082
67;0.9573991298675537;0.1266964077949524;0.8267363905906677;0.6218571066856384
68;0.9560911655426025;0.13078249990940094;0.8065720796585083;0.7013959884643555
69;0.9637518525123596;0.10879471153020859;0.8073188662528992;0.7371893525123596
70;0.9577727913856506;0.13262228667736053;0.8088125586509705;0.7637096643447876
71;0.9555306434631348;0.13866126537322998;0.8192681074142456;0.6773368120193481
72;0.9594544172286987;0.12107329070568085;0.796863317489624;0.7455016374588013
73;0.9607623219490051;0.120513416826725;0.8207617402076721;0.6916118860244751
74;0.958893895149231;0.11514194309711456;0.8155339956283569;0.7236975431442261
75;0.9544095396995544;0.12613162398338318;0.8200149536132812;0.6980138421058655
76;0.9659940004348755;0.10522890090942383;0.8192681074142456;0.6937570571899414
77;0.9658071994781494;0.09994983673095703;0.8155339956283569;0.7142461538314819
78;0.960949182510376;0.11433900147676468;0.8170276284217834;0.6831552386283875
79;0.9620702266693115;0.10878859460353851;0.8095593452453613;0.706846296787262
